Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
693317d98f58740fd983c562,60ed917a71051ceb8ec151c9,APPROVED,Not Applicable,2025-12-05T17:35:25.756000Z,2025-12-05T18:04:56.301000Z,2025-12-13T18:15:44.423000Z,2025-12-05T18:04:56.706049Z,1771.0,There was no completion code,45,24,Prefer not to say,White,Hungary,Hungary,Hungary,Hungarian,DATA_EXPIRED,DATA_EXPIRED
693344c9773918fd0bbdb177,5bbc9e8c70f8df0001c0e060,APPROVED,Not Applicable,2025-12-05T20:47:10.111000Z,2025-12-05T21:06:50.037000Z,2025-12-13T18:15:55.662000Z,2025-12-05T21:06:50.405883Z,1180.0,CXOHLI21,128,51,Female,White,Hungary,Hungary,Hungary,Hungarian,No,Full-Time
69353d07c13109a460603877,691bc10f288fd6bed229f5bb,APPROVED,Not Applicable,2025-12-07T08:38:31.413000Z,2025-12-07T09:00:57.670000Z,2025-12-13T18:16:06.774000Z,2025-12-07T09:00:58.007648Z,1347.0,CXOHLI21,3,44,Female,White,Hungary,Israel,Israel,Hungarian,No,Part-Time
6935b9a4e2664577b61d37ed,60fc8070ac259dd44fb94150,APPROVED,Not Applicable,2025-12-07T17:30:12.873000Z,2025-12-07T17:46:21.099000Z,2025-12-13T18:16:18.212000Z,2025-12-07T17:46:21.472031Z,969.0,CXOHLI21,427,28,Female,White,Hungary,Hungary,Hungary,Hungarian,DATA_EXPIRED,Full-Time
6936eb9e023b816d32a6b75a,6932be225beb1292d32a80c0,APPROVED,Not Applicable,2025-12-08T15:18:08.864000Z,2025-12-08T15:47:14.838000Z,2025-12-13T18:16:35.596000Z,2025-12-08T15:47:15.215817Z,1746.0,CXOHLI21,0,20,Male,White,Hungary,Hungary,Hungary,Hungarian,Yes,Part-Time
693948c8872ab6cf37358600,5f4e8bbd350d2a08d6175762,APPROVED,Not Applicable,2025-12-10T10:17:52.115000Z,2025-12-10T10:38:48.858000Z,2025-12-13T18:16:48.850000Z,2025-12-10T10:38:49.286538Z,1257.0,CXOHLI21,176,34,Female,White,Hungary,Hungary,Hungary,Hungarian,No,Full-Time
69395647a08b5becb2932594,6932c07f41479348b6b5d9fb,APPROVED,Not Applicable,2025-12-10T11:19:20.765000Z,2025-12-10T12:23:39.878000Z,2025-12-13T18:17:09.790000Z,2025-12-10T12:23:40.213718Z,3860.0,CXOHLI21,0,25,Female,Mixed,Hungary,Hungary,DATA_EXPIRED,Hungarian,Yes,Unemployed (and job seeking)
6939b5cd140ecb6c99922480,63d7b1d1d1cba5b706f4004d,APPROVED,Not Applicable,2025-12-10T18:02:53.646000Z,2025-12-10T18:25:26.815000Z,2025-12-13T18:17:20.797000Z,2025-12-10T18:25:27.162358Z,1354.0,CXOHLI21,5,37,Female,White,Hungary,United Kingdom,United Kingdom,Hungarian,No,Part-Time
693d14957377b084c6d3554e,693d10ff23f42886b9051c5f,APPROVED,Not Applicable,2025-12-13T07:24:15.764000Z,2025-12-13T07:56:32.984000Z,2025-12-13T18:17:31.505000Z,2025-12-13T07:56:33.518200Z,1938.0,NOCODE,0,21,Female,White,Serbia,Hungary,DATA_EXPIRED,Hungarian,Yes,Part-Time
692db869c3c9f14f74adf41e,5e95d54c53784a0297c22d72,RETURNED,Not Applicable,2025-12-01T15:46:49.602000Z,,,,,,816,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
692dd56d7aa8d7ab65d3a636,6109636dedc4d8c2c183bb16,RETURNED,Not Applicable,2025-12-01T17:51:43.835000Z,,,,,,146,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
692dec464197d6b320a98d64,60eeb5c2667ce4a8a80521c9,RETURNED,Not Applicable,2025-12-01T19:28:24.127000Z,2025-12-01T19:31:04.079000Z,,2025-12-01T19:31:04.434000Z,,NOCODE,39,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
692e63ccba208ce87ee3a557,613395d1aa0bf5464cc858ed,RETURNED,Not Applicable,2025-12-02T03:58:18.526000Z,,,,,,221,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
692f26a033067d1544ecd7eb,5c7c2ec06c42650001af30a4,RETURNED,Not Applicable,2025-12-02T17:49:40.469000Z,,,,,,477,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69315b9a54e61e46bf592b73,61242dd5be1a06b174975a1f,RETURNED,Not Applicable,2025-12-04T10:07:31.350000Z,,,,,,485,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6932c991999275fda9297668,6932b19c5260dda743fca4af,RETURNED,Not Applicable,2025-12-05T12:01:23.940000Z,,,,,,17,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6932d47013dbc607053e9611,6932b7f608aae774dad88dd9,RETURNED,Not Applicable,,,,,,,10,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6933458383ddf1141eeadd9e,6932c9dfc5d9f63c6451c9e1,RETURNED,Not Applicable,2025-12-05T21:01:00.022000Z,,,,,,1,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6934708d1a8c79f8a945b380,69346587dfdffc1057144d32,RETURNED,Not Applicable,2025-12-06T18:06:16.967000Z,,,,,,7,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
693683bab3d92615b05d11cc,6932bf332627def0f1f8a46b,RETURNED,Not Applicable,2025-12-08T07:52:36.355000Z,,,,,,3,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6936ab92a681fbc208f0ab14,5ceeb55cd902a40001532561,RETURNED,Not Applicable,2025-12-08T10:42:58.180000Z,,,,,,490,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6936e14a6c7ea4b76f130ef2,6936d22849fb113845e0d4ca,TIMED-OUT,Not Applicable,2025-12-08T14:33:34.680000Z,,,,516874.0,,0,66,Female,White,Hungary,Hungary,DATA_EXPIRED,Hungarian,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6937142c101da1d4ddf9f165,6936a0129b90e918dcfd17c0,RETURNED,Not Applicable,2025-12-08T18:08:50.081000Z,,,,,,0,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
69387007163d98bf4f0d7dc2,6054efc02ac1492cb49a0ab2,RETURNED,Not Applicable,2025-12-09T18:53:07.425000Z,,,,,,184,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
693af7c5d54ddf0537ca399d,5fc11ad80a642c000b62cedb,RETURNED,Not Applicable,2025-12-11T17:06:14.345000Z,,,,,,757,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
